id,pid,deep,name,pinyin_prefix,pinyin,ext_id,ext_name
150782,1507,2,牙克石,y,ya ke shi,1.50782E+11,牙克石市
150783,1507,2,扎兰屯,z,zha lan tun,1.50783E+11,紮蘭屯市
150784,1507,2,额尔古纳,e,e er gu na,1.50784E+11,額爾古納市
150785,1507,2,根河,g,gen he,1.50785E+11,根河市
1508,15,1,巴彦淖尔,b,ba yan nao er,1.508E+11,巴彥淖爾市
150802,1508,2,临河,l,lin he,1.50802E+11,臨河區
150821,1508,2,五原,w,wu yuan,1.50821E+11,五原縣
150822,1508,2,磴口,d,deng kou,1.50822E+11,磴口縣
150823,1508,2,乌拉特前旗,w,wu la te qian qi,1.50823E+11,烏拉特前旗
150824,1508,2,乌拉特中旗,w,wu la te zhong qi,1.50824E+11,烏拉特中旗
150825,1508,2,乌拉特后旗,w,wu la te hou qi,1.50825E+11,烏拉特後旗
150826,1508,2,杭锦后旗,h,hang jin hou qi,1.50826E+11,杭錦後旗
1509,15,1,乌兰察布,w,wu lan cha bu,1.509E+11,烏蘭察布市
150902,1509,2,集宁,j,ji ning,1.50902E+11,集寧區
150921,1509,2,卓资,z,zhuo zi,1.50921E+11,卓資縣
150922,1509,2,化德,h,hua de,1.50922E+11,化德縣
150923,1509,2,商都,s,shang du,1.50923E+11,商都縣
150924,1509,2,兴和,x,xing he,1.50924E+11,興和縣
150925,1509,2,凉城,l,liang cheng,1.50925E+11,涼城縣
150926,1509,2,察哈尔右翼前旗,c,cha ha er you yi qian qi,1.50926E+11,察哈爾右翼前旗
150927,1509,2,察哈尔右翼中旗,c,cha ha er you yi zhong qi,1.50927E+11,察哈爾右翼中旗
150928,1509,2,察哈尔右翼后旗,c,cha ha er you yi hou qi,1.50928E+11,察哈爾右翼後旗
150929,1509,2,四子王旗,s,si zi wang qi,1.50929E+11,四子王旗
150981,1509,2,丰镇,f,feng zhen,1.50981E+11,豐鎮市
1522,15,1,兴安,x,xing an,1.522E+11,興安盟
152201,1522,2,乌兰浩特,w,wu lan hao te,1.52201E+11,烏蘭浩特市
152202,1522,2,阿尔山,a,a er shan,1.52202E+11,阿爾山市
152221,1522,2,科尔沁右翼前旗,k,ke er qin you yi qian qi,1.52221E+11,科爾沁右翼前旗
152222,1522,2,科尔沁右翼中旗,k,ke er qin you yi zhong qi,1.52222E+11,科爾沁右翼中旗
152223,1522,2,扎赉特旗,z,zha lai te qi,1.52223E+11,紮賚特旗
152224,1522,2,突泉,t,tu quan,1.52224E+11,突泉縣
1525,15,1,锡林郭勒,x,xi lin guo le,1.525E+11,錫林郭勒盟
152501,1525,2,二连浩特,e,er lian hao te,1.52501E+11,二連浩特市
152502,1525,2,锡林浩特,x,xi lin hao te,1.52502E+11,錫林浩特市
152522,1525,2,阿巴嘎旗,a,a ba ga qi,1.52522E+11,阿巴嘎旗
152523,1525,2,苏尼特左旗,s,su ni te zuo qi,1.52523E+11,蘇尼特左旗
152524,1525,2,苏尼特右旗,s,su ni te you qi,1.52524E+11,蘇尼特右旗
152525,1525,2,东乌珠穆沁旗,d,dong wu zhu mu qin qi,1.52525E+11,東烏珠穆沁旗
152526,1525,2,西乌珠穆沁旗,x,xi wu zhu mu qin qi,1.52526E+11,西烏珠穆沁旗
152527,1525,2,太仆寺旗,t,tai pu si qi,1.52527E+11,太僕寺旗
152528,1525,2,镶黄旗,x,xiang huang qi,1.52528E+11,鑲黃旗
152529,1525,2,正镶白旗,z,zheng xiang bai qi,1.52529E+11,正鑲白旗
152530,1525,2,正蓝旗,z,zheng lan qi,1.5253E+11,正藍旗
152531,1525,2,多伦,d,duo lun,1.52531E+11,多倫縣
1529,15,1,阿拉善,a,a la shan,1.529E+11,阿拉善盟
152921,1529,2,阿拉善左旗,a,a la shan zuo qi,1.52921E+11,阿拉善左旗
152922,1529,2,阿拉善右旗,a,a la shan you qi,1.52922E+11,阿拉善右旗
152923,1529,2,额济纳旗,e,e ji na qi,1.52923E+11,額濟納旗
21,0,0,辽宁,l,liao ning,2.1E+11,遼寧省
2101,21,1,沈阳,s,shen yang,2.101E+11,瀋陽市
210102,2101,2,和平,h,he ping,2.10102E+11,和平區
210103,2101,2,沈河,s,shen he,2.10103E+11,沈河區
210104,2101,2,大东,d,da dong,2.10104E+11,大東區
210105,2101,2,皇姑,h,huang gu,2.10105E+11,皇姑區
210106,2101,2,铁西,t,tie xi,2.10106E+11,鐵西區
210111,2101,2,苏家屯,s,su jia tun,2.10111E+11,蘇家屯區
210112,2101,2,浑南,h,hun nan,2.10112E+11,渾南區
210113,2101,2,沈北新区,s,shen bei xin qu,2.10113E+11,沈北新區
210114,2101,2,于洪,y,yu hong,2.10114E+11,於洪區
210115,2101,2,辽中,l,liao zhong,2.10115E+11,遼中區
210123,2101,2,康平,k,kang ping,2.10123E+11,康平縣
210124,2101,2,法库,f,fa ku,2.10124E+11,法庫縣
210181,2101,2,新民,x,xin min,2.10181E+11,新民市
2102,21,1,大连,d,da lian,2.102E+11,大連市
210202,2102,2,中山,z,zhong shan,2.10202E+11,中山區
210203,2102,2,西岗,x,xi gang,2.10203E+11,西崗區
210204,2102,2,沙河口,s,sha he kou,2.10204E+11,沙河口區
210211,2102,2,甘井子,g,gan jing zi,2.10211E+11,甘井子區
210212,2102,2,旅顺口,l,lv shun kou,2.10212E+11,旅順口區
210213,2102,2,金州,j,jin zhou,2.10213E+11,金州區
210214,2102,2,普兰店,p,pu lan dian,2.10214E+11,普蘭店區
210224,2102,2,长海,c,chang hai,2.10224E+11,長海縣
210281,2102,2,瓦房店,w,wa fang dian,2.10281E+11,瓦房店市
210283,2102,2,庄河,z,zhuang he,2.10283E+11,莊河市
2103,21,1,鞍山,a,an shan,2.103E+11,鞍山市
210302,2103,2,铁东,t,tie dong,2.10302E+11,鐵東區
210303,2103,2,铁西,t,tie xi,2.10303E+11,鐵西區
210304,2103,2,立山,l,li shan,2.10304E+11,立山區
210311,2103,2,千山,q,qian shan,2.10311E+11,千山區
210321,2103,2,台安,t,tai an,2.10321E+11,臺安縣
210323,2103,2,岫岩,x,xiu yan,2.10323E+11,岫岩滿族自治縣
210381,2103,2,海城,h,hai cheng,2.10381E+11,海城市
2104,21,1,抚顺,f,fu shun,2.104E+11,撫順市
210402,2104,2,新抚,x,xin fu,2.10402E+11,新撫區
210403,2104,2,东洲,d,dong zhou,2.10403E+11,東洲區
210404,2104,2,望花,w,wang hua,2.10404E+11,望花區
210411,2104,2,顺城,s,shun cheng,2.10411E+11,順城區
210421,2104,2,抚顺县,f,fu shun xian,2.10421E+11,撫順縣
210422,2104,2,新宾,x,xin bin,2.10422E+11,新賓滿族自治縣
210423,2104,2,清原,q,qing yuan,2.10423E+11,清原滿族自治縣
2105,21,1,本溪,b,ben xi,2.105E+11,本溪市
210502,2105,2,平山,p,ping shan,2.10502E+11,平山區
210503,2105,2,溪湖,x,xi hu,2.10503E+11,溪湖區
210504,2105,2,明山,m,ming shan,2.10504E+11,明山區
210505,2105,2,南芬,n,nan fen,2.10505E+11,南芬區
210521,2105,2,本溪满族自治县,b,ben xi man zu zi zhi xian,2.10521E+11,本溪滿族自治縣
210522,2105,2,桓仁,h,huan ren,2.10522E+11,桓仁滿族自治縣
2106,21,1,丹东,d,dan dong,2.106E+11,丹東市
210602,2106,2,元宝,y,yuan bao,2.10602E+11,元寶區
210603,2106,2,振兴,z,zhen xing,2.10603E+11,振興區
210604,2106,2,振安,z,zhen an,2.10604E+11,振安區
210624,2106,2,宽甸,k,kuan dian,2.10624E+11,寬甸滿族自治縣
210681,2106,2,东港,d,dong gang,2.10681E+11,東港市
210682,2106,2,凤城,f,feng cheng,2.10682E+11,鳳城市
2107,21,1,锦州,j,jin zhou,2.107E+11,錦州市
210702,2107,2,古塔,g,gu ta,2.10702E+11,古塔區
210703,2107,2,凌河,l,ling he,2.10703E+11,淩河區
210711,2107,2,太和,t,tai he,2.10711E+11,太和區
210726,2107,2,黑山,h,hei shan,2.10726E+11,黑山縣
210727,2107,2,义县,y,yi xian,2.10727E+11,義縣
210781,2107,2,凌海,l,ling hai,2.10781E+11,淩海市
210782,2107,2,北镇,b,bei zhen,2.10782E+11,北鎮市
2108,21,1,营口,y,ying kou,2.108E+11,營口市
210802,2108,2,站前,z,zhan qian,2.10802E+11,站前區
210803,2108,2,西市,x,xi shi,2.10803E+11,西市區
210804,2108,2,鲅鱼圈,b,ba yu quan,2.10804E+11,鮁魚圈區
210811,2108,2,老边,l,lao bian,2.10811E+11,老邊區
210881,2108,2,盖州,g,gai zhou,2.10881E+11,蓋州市
210882,2108,2,大石桥,d,da shi qiao,2.10882E+11,大石橋市
2109,21,1,阜新,f,fu xin,2.109E+11,阜新市
210902,2109,2,海州,h,hai zhou,2.10902E+11,海州區
210903,2109,2,新邱,x,xin qiu,2.10903E+11,新邱區
210904,2109,2,太平,t,tai ping,2.10904E+11,太平區
210905,2109,2,清河门,q,qing he men,2.10905E+11,清河門區
210911,2109,2,细河,x,xi he,2.10911E+11,細河區
210921,2109,2,阜新蒙古族自治县,f,fu xin meng gu zu zi zhi xian,2.10921E+11,阜新蒙古族自治縣
210922,2109,2,彰武,z,zhang wu,2.10922E+11,彰武縣
2110,21,1,辽阳,l,liao yang,2.11E+11,遼陽市
211002,2110,2,白塔,b,bai ta,2.11002E+11,白塔區
211003,2110,2,文圣,w,wen sheng,2.11003E+11,文聖區
211004,2110,2,宏伟,h,hong wei,2.11004E+11,宏偉區
211005,2110,2,弓长岭,g,gong chang ling,2.11005E+11,弓長嶺區
211011,2110,2,太子河,t,tai zi he,2.11011E+11,太子河區
211021,2110,2,辽阳县,l,liao yang xian,2.11021E+11,遼陽縣
211081,2110,2,灯塔,d,deng ta,2.11081E+11,燈塔市
2111,21,1,盘锦,p,pan jin,2.111E+11,盤錦市
211102,2111,2,双台子,s,shuang tai zi,2.11102E+11,雙臺子區
211103,2111,2,兴隆台,x,xing long tai,2.11103E+11,興隆臺區
211104,2111,2,大洼,d,da wa,2.11104E+11,大窪區
211122,2111,2,盘山,p,pan shan,2.11122E+11,盤山縣
2112,21,1,铁岭,t,tie ling,2.112E+11,鐵嶺市
211202,2112,2,银州,y,yin zhou,2.11202E+11,銀州區
211204,2112,2,清河,q,qing he,2.11204E+11,清河區
211221,2112,2,铁岭县,t,tie ling xian,2.11221E+11,鐵嶺縣
211223,2112,2,西丰,x,xi feng,2.11223E+11,西豐縣
211224,2112,2,昌图,c,chang tu,2.11224E+11,昌圖縣
211281,2112,2,调兵山,d,diao bing shan,2.11281E+11,調兵山市
211282,2112,2,开原,k,kai yuan,2.11282E+11,開原市
2113,21,1,朝阳,c,chao yang,2.113E+11,朝陽市
211302,2113,2,双塔,s,shuang ta,2.11302E+11,雙塔區
211303,2113,2,龙城,l,long cheng,2.11303E+11,龍城區
211321,2113,2,朝阳县,c,chao yang xian,2.11321E+11,朝陽縣
211322,2113,2,建平,j,jian ping,2.11322E+11,建平縣
211324,2113,2,喀喇沁左翼,k,ka la qin zuo yi,2.11324E+11,喀喇沁左翼蒙古族自治縣
211381,2113,2,北票,b,bei piao,2.11381E+11,北票市
211382,2113,2,凌源,l,ling yuan,2.11382E+11,淩源市
2114,21,1,葫芦岛,h,hu lu dao,2.114E+11,葫蘆島市
211402,2114,2,连山,l,lian shan,2.11402E+11,連山區
211403,2114,2,龙港,l,long gang,2.11403E+11,龍港區
211404,2114,2,南票,n,nan piao,2.11404E+11,南票區
211421,2114,2,绥中,s,sui zhong,2.11421E+11,綏中縣
211422,2114,2,建昌,j,jian chang,2.11422E+11,建昌縣
211481,2114,2,兴城,x,xing cheng,2.11481E+11,興城市
22,0,0,吉林,j,ji lin,2.2E+11,吉林省
2201,22,1,长春,c,chang chun,2.201E+11,長春市
220102,2201,2,南关,n,nan guan,2.20102E+11,南關區
220103,2201,2,宽城,k,kuan cheng,2.20103E+11,寬城區
220104,2201,2,朝阳,c,chao yang,2.20104E+11,朝陽區
220105,2201,2,二道,e,er dao,2.20105E+11,二道區
220106,2201,2,绿园,l,lv yuan,2.20106E+11,綠園區
220112,2201,2,双阳,s,shuang yang,2.20112E+11,雙陽區
220113,2201,2,九台,j,jiu tai,2.20113E+11,九臺區
220122,2201,2,农安,n,nong an,2.20122E+11,農安縣
220182,2201,2,榆树,y,yu shu,2.20182E+11,榆樹市
220183,2201,2,德惠,d,de hui,2.20183E+11,德惠市
220184,2201,2,公主岭,g,gong zhu ling,2.20184E+11,公主嶺市
2202,22,1,吉林市,j,ji lin shi,2.202E+11,吉林市
220202,2202,2,昌邑,c,chang yi,2.20202E+11,昌邑區
220203,2202,2,龙潭,l,long tan,2.20203E+11,龍潭區
220204,2202,2,船营,c,chuan ying,2.20204E+11,船營區
220211,2202,2,丰满,f,feng man,2.20211E+11,豐滿區
220221,2202,2,永吉,y,yong ji,2.20221E+11,永吉縣
220281,2202,2,蛟河,j,jiao he,2.20281E+11,蛟河市
220282,2202,2,桦甸,h,hua dian,2.20282E+11,樺甸市
220283,2202,2,舒兰,s,shu lan,2.20283E+11,舒蘭市
220284,2202,2,磐石,p,pan shi,2.20284E+11,磐石市
2203,22,1,四平,s,si ping,2.203E+11,四平市
220302,2203,2,铁西,t,tie xi,2.20302E+11,鐵西區
220303,2203,2,铁东,t,tie dong,2.20303E+11,鐵東區
220322,2203,2,梨树,l,li shu,2.20322E+11,梨樹縣
220323,2203,2,伊通,y,yi tong,2.20323E+11,伊通滿族自治縣
220382,2203,2,双辽,s,shuang liao,2.20382E+11,雙遼市
2204,22,1,辽源,l,liao yuan,2.204E+11,遼源市
220402,2204,2,龙山,l,long shan,2.20402E+11,龍山區
220403,2204,2,西安,x,xi an,2.20403E+11,西安區
220421,2204,2,东丰,d,dong feng,2.20421E+11,東豐縣
220422,2204,2,东辽,d,dong liao,2.20422E+11,東遼縣
2205,22,1,通化,t,tong hua,2.205E+11,通化市
220502,2205,2,东昌,d,dong chang,2.20502E+11,東昌區
220503,2205,2,二道江,e,er dao jiang,2.20503E+11,二道江區
220521,2205,2,通化县,t,tong hua xian,2.20521E+11,通化縣
220523,2205,2,辉南,h,hui nan,2.20523E+11,輝南縣
220524,2205,2,柳河,l,liu he,2.20524E+11,柳河縣
220581,2205,2,梅河口,m,mei he kou,2.20581E+11,梅河口市
220582,2205,2,集安,j,ji an,2.20582E+11,集安市
2206,22,1,白山,b,bai shan,2.206E+11,白山市
220602,2206,2,浑江,h,hun jiang,2.20602E+11,渾江區
220605,2206,2,江源,j,jiang yuan,2.20605E+11,江源區
220621,2206,2,抚松,f,fu song,2.20621E+11,撫松縣
220622,2206,2,靖宇,j,jing yu,2.20622E+11,靖宇縣
220623,2206,2,长白,c,chang bai,2.20623E+11,長白朝鮮族自治縣
220681,2206,2,临江,l,lin jiang,2.20681E+11,臨江市
2207,22,1,松原,s,song yuan,2.207E+11,松原市
220702,2207,2,宁江,n,ning jiang,2.20702E+11,寧江區
220721,2207,2,前郭尔罗斯,q,qian guo er luo si,2.20721E+11,前郭爾羅斯蒙古族自治縣
220722,2207,2,长岭,c,chang ling,2.20722E+11,長嶺縣
220723,2207,2,乾安,q,qian an,2.20723E+11,乾安縣
220781,2207,2,扶余,f,fu yu,2.20781E+11,扶餘市
2208,22,1,白城,b,bai cheng,2.208E+11,白城市
220802,2208,2,洮北,t,tao bei,2.20802E+11,洮北區
220821,2208,2,镇赉,z,zhen lai,2.20821E+11,鎮賚縣
220822,2208,2,通榆,t,tong yu,2.20822E+11,通榆縣
220881,2208,2,洮南,t,tao nan,2.20881E+11,洮南市
220882,2208,2,大安,d,da an,2.20882E+11,大安市
2224,22,1,延边,y,yan bian,2.224E+11,延邊朝鮮族自治州
222401,2224,2,延吉,y,yan ji,2.22401E+11,延吉市
222402,2224,2,图们,t,tu men,2.22402E+11,圖們市
222403,2224,2,敦化,d,dun hua,2.22403E+11,敦化市
222404,2224,2,珲春,h,hun chun,2.22404E+11,琿春市
222405,2224,2,龙井,l,long jing,2.22405E+11,龍井市
222406,2224,2,和龙,h,he long,2.22406E+11,和龍市
222424,2224,2,汪清,w,wang qing,2.22424E+11,汪清縣
222426,2224,2,安图,a,an tu,2.22426E+11,安圖縣
23,0,0,黑龙江,h,hei long jiang,2.3E+11,黑龍江省
2301,23,1,哈尔滨,h,ha er bin,2.301E+11,哈爾濱市
230102,2301,2,道里,d,dao li,2.30102E+11,道裏區
230103,2301,2,南岗,n,nan gang,2.30103E+11,南崗區
230104,2301,2,道外,d,dao wai,2.30104E+11,道外區
230108,2301,2,平房,p,ping fang,2.30108E+11,平房區
230109,2301,2,松北,s,song bei,2.30109E+11,松北區
230110,2301,2,香坊,x,xiang fang,2.3011E+11,香坊區
230111,2301,2,呼兰,h,hu lan,2.30111E+11,呼蘭區
230112,2301,2,阿城,a,a cheng,2.30112E+11,阿城區
230113,2301,2,双城,s,shuang cheng,2.30113E+11,雙城區
230123,2301,2,依兰,y,yi lan,2.30123E+11,依蘭縣
230124,2301,2,方正,f,fang zheng,2.30124E+11,方正縣
230125,2301,2,宾县,b,bin xian,2.30125E+11,賓縣
230126,2301,2,巴彦,b,ba yan,2.30126E+11,巴彥縣
230127,2301,2,木兰,m,mu lan,2.30127E+11,木蘭縣
230128,2301,2,通河,t,tong he,2.30128E+11,通河縣
230129,2301,2,延寿,y,yan shou,2.30129E+11,延壽縣
230183,2301,2,尚志,s,shang zhi,2.30183E+11,尚志市
230184,2301,2,五常,w,wu chang,2.30184E+11,五常市
2302,23,1,齐齐哈尔,q,qi qi ha er,2.302E+11,齊齊哈爾市
230202,2302,2,龙沙,l,long sha,2.30202E+11,龍沙區
230203,2302,2,建华,j,jian hua,2.30203E+11,建華區
230204,2302,2,铁锋,t,tie feng,2.30204E+11,鐵鋒區
230205,2302,2,昂昂溪,a,ang ang xi,2.30205E+11,昂昂溪區
230206,2302,2,富拉尔基区,f,fu la er ji qu,2.30206E+11,富拉爾基區
230207,2302,2,碾子山,n,nian zi shan,2.30207E+11,碾子山區
230208,2302,2,梅里斯,m,mei li si,2.30208E+11,梅裏斯達斡爾族區
230221,2302,2,龙江,l,long jiang,2.30221E+11,龍江縣
230223,2302,2,依安,y,yi an,2.30223E+11,依安縣
230224,2302,2,泰来,t,tai lai,2.30224E+11,泰來縣
230225,2302,2,甘南,g,gan nan,2.30225E+11,甘南縣
230227,2302,2,富裕,f,fu yu,2.30227E+11,富裕縣
230229,2302,2,克山,k,ke shan,2.30229E+11,克山縣
230230,2302,2,克东,k,ke dong,2.3023E+11,克東縣
230231,2302,2,拜泉,b,bai quan,2.30231E+11,拜泉縣
230281,2302,2,讷河,n,ne he,2.30281E+11,訥河市
2303,23,1,鸡西,j,ji xi,2.303E+11,雞西市
230302,2303,2,鸡冠,j,ji guan,2.30302E+11,雞冠區
230303,2303,2,恒山,h,heng shan,2.30303E+11,恒山區
230304,2303,2,滴道,d,di dao,2.30304E+11,滴道區
230305,2303,2,梨树,l,li shu,2.30305E+11,梨樹區
230306,2303,2,城子河,c,cheng zi he,2.30306E+11,城子河區
230307,2303,2,麻山,m,ma shan,2.30307E+11,麻山區
230321,2303,2,鸡东,j,ji dong,2.30321E+11,雞東縣
230381,2303,2,虎林,h,hu lin,2.30381E+11,虎林市
230382,2303,2,密山,m,mi shan,2.30382E+11,密山市
2304,23,1,鹤岗,h,he gang,2.304E+11,鶴崗市
230402,2304,2,向阳,x,xiang yang,2.30402E+11,向陽區
230403,2304,2,工农,g,gong nong,2.30403E+11,工農區
230404,2304,2,南山,n,nan shan,2.30404E+11,南山區
230405,2304,2,兴安,x,xing an,2.30405E+11,興安區
230406,2304,2,东山,d,dong shan,2.30406E+11,東山區
230407,2304,2,兴山,x,xing shan,2.30407E+11,興山區
230421,2304,2,萝北,l,luo bei,2.30421E+11,蘿北縣
230422,2304,2,绥滨,s,sui bin,2.30422E+11,綏濱縣
2305,23,1,双鸭山,s,shuang ya shan,2.305E+11,雙鴨山市
230502,2305,2,尖山,j,jian shan,2.30502E+11,尖山區
230503,2305,2,岭东,l,ling dong,2.30503E+11,嶺東區
230505,2305,2,四方台,s,si fang tai,2.30505E+11,四方臺區
230506,2305,2,宝山,b,bao shan,2.30506E+11,寶山區
230521,2305,2,集贤,j,ji xian,2.30521E+11,集賢縣
230522,2305,2,友谊,y,you yi,2.30522E+11,友誼縣
230523,2305,2,宝清,b,bao qing,2.30523E+11,寶清縣
230524,2305,2,饶河,r,rao he,2.30524E+11,饒河縣
2306,23,1,大庆,d,da qing,2.306E+11,大慶市
230602,2306,2,萨尔图,s,sa er tu,2.30602E+11,薩爾圖區
230603,2306,2,龙凤,l,long feng,2.30603E+11,龍鳳區
230604,2306,2,让胡路,r,rang hu lu,2.30604E+11,讓胡路區
230605,2306,2,红岗,h,hong gang,2.30605E+11,紅崗區
230606,2306,2,大同,d,da tong,2.30606E+11,大同區
230621,2306,2,肇州,z,zhao zhou,2.30621E+11,肇州縣
230622,2306,2,肇源,z,zhao yuan,2.30622E+11,肇源縣
230623,2306,2,林甸,l,lin dian,2.30623E+11,林甸縣
230624,2306,2,杜尔伯特,d,du er bo te,2.30624E+11,杜爾伯特蒙古族自治縣
2307,23,1,伊春,y,yi chun,2.307E+11,伊春市
230717,2307,2,伊美,y,yi mei,2.30717E+11,伊美區
230718,2307,2,乌翠,w,wu cui,2.30718E+11,烏翠區
230719,2307,2,友好,y,you hao,2.30719E+11,友好區
230722,2307,2,嘉荫,j,jia yin,2.30722E+11,嘉蔭縣
230723,2307,2,汤旺,t,tang wang,2.30723E+11,湯旺縣
230724,2307,2,丰林,f,feng lin,2.30724E+11,豐林縣
230725,2307,2,大箐山,d,da qing shan,2.30725E+11,大箐山縣
230726,2307,2,南岔,n,nan cha,2.30726E+11,南岔縣
230751,2307,2,金林,j,jin lin,2.30751E+11,金林區
230781,2307,2,铁力,t,tie li,2.30781E+11,鐵力市
2308,23,1,佳木斯,j,jia mu si,2.308E+11,佳木斯市
230803,2308,2,向阳,x,xiang yang,2.30803E+11,向陽區
230804,2308,2,前进,q,qian jin,2.30804E+11,前進區
230805,2308,2,东风,d,dong feng,2.30805E+11,東風區
230811,2308,2,郊区,j,jiao qu,2.30811E+11,郊區
230822,2308,2,桦南,h,hua nan,2.30822E+11,樺南縣
230826,2308,2,桦川,h,hua chuan,2.30826E+11,樺川縣
230828,2308,2,汤原,t,tang yuan,2.30828E+11,湯原縣
230881,2308,2,同江,t,tong jiang,2.30881E+11,同江市
230882,2308,2,富锦,f,fu jin,2.30882E+11,富錦市
230883,2308,2,抚远,f,fu yuan,2.30883E+11,撫遠市
2309,23,1,七台河,q,qi tai he,2.309E+11,七臺河市
230902,2309,2,新兴,x,xin xing,2.30902E+11,新興區
230903,2309,2,桃山,t,tao shan,2.30903E+11,桃山區
230904,2309,2,茄子河,q,qie zi he,2.30904E+11,茄子河區
230921,2309,2,勃利,b,bo li,2.30921E+11,勃利縣
2310,23,1,牡丹江,m,mu dan jiang,2.31E+11,牡丹江市
231002,2310,2,东安,d,dong an,2.31002E+11,東安區
231003,2310,2,阳明,y,yang ming,2.31003E+11,陽明區
231004,2310,2,爱民,a,ai min,2.31004E+11,愛民區
231005,2310,2,西安,x,xi an,2.31005E+11,西安區
231025,2310,2,林口,l,lin kou,2.31025E+11,林口縣
231081,2310,2,绥芬河,s,sui fen he,2.31081E+11,綏芬河市
231083,2310,2,海林,h,hai lin,2.31083E+11,海林市
231084,2310,2,宁安,n,ning an,2.31084E+11,寧安市
231085,2310,2,穆棱,m,mu ling,2.31085E+11,穆棱市
231086,2310,2,东宁,d,dong ning,2.31086E+11,東寧市
2311,23,1,黑河,h,hei he,2.311E+11,黑河市
231102,2311,2,爱辉,a,ai hui,2.31102E+11,愛輝區
231123,2311,2,逊克,x,xun ke,2.31123E+11,遜克縣
231124,2311,2,孙吴,s,sun wu,2.31124E+11,孫吳縣
231181,2311,2,北安,b,bei an,2.31181E+11,北安市
231182,2311,2,五大连池,w,wu da lian chi,2.31182E+11,五大連池市
231183,2311,2,嫩江,n,nen jiang,2.31183E+11,嫩江市
2312,23,1,绥化,s,sui hua,2.312E+11,綏化市
231202,2312,2,北林,b,bei lin,2.31202E+11,北林區
231221,2312,2,望奎,w,wang kui,2.31221E+11,望奎縣
231222,2312,2,兰西,l,lan xi,2.31222E+11,蘭西縣
231223,2312,2,青冈,q,qing gang,2.31223E+11,青岡縣
231224,2312,2,庆安,q,qing an,2.31224E+11,慶安縣
231225,2312,2,明水,m,ming shui,2.31225E+11,明水縣
231226,2312,2,绥棱,s,sui ling,2.31226E+11,綏棱縣
231281,2312,2,安达,a,an da,2.31281E+11,安達市
231282,2312,2,肇东,z,zhao dong,2.31282E+11,肇東市
231283,2312,2,海伦,h,hai lun,2.31283E+11,海倫市
2327,23,1,大兴安岭,d,da xing an ling,2.327E+11,大興安嶺地區
232701,2327,2,漠河,m,mo he,2.32701E+11,漠河市
232721,2327,2,呼玛,h,hu ma,2.32721E+11,呼瑪縣
232722,2327,2,塔河,t,ta he,2.32722E+11,塔河縣
232761,2327,2,加格达奇区,j,jia ge da qi qu,2.32761E+11,加格達奇區
31,0,0,上海,s,shang hai,3.1E+11,上海市
3101,31,1,上海,s,shang hai,3.101E+11,上海市
310101,3101,2,黄浦,h,huang pu,3.10101E+11,黃浦區
310104,3101,2,徐汇,x,xu hui,3.10104E+11,徐匯區
310105,3101,2,长宁,c,chang ning,3.10105E+11,長寧區
310106,3101,2,静安,j,jing an,3.10106E+11,靜安區
310107,3101,2,普陀,p,pu tuo,3.10107E+11,普陀區
310109,3101,2,虹口,h,hong kou,3.10109E+11,虹口區
310110,3101,2,杨浦,y,yang pu,3.1011E+11,楊浦區
310112,3101,2,闵行,m,min hang,3.10112E+11,閔行區
310113,3101,2,宝山,b,bao shan,3.10113E+11,寶山區
310114,3101,2,嘉定,j,jia ding,3.10114E+11,嘉定區
310115,3101,2,浦东新区,p,pu dong xin qu,3.10115E+11,浦東新區
310116,3101,2,金山,j,jin shan,3.10116E+11,金山區
310117,3101,2,松江,s,song jiang,3.10117E+11,松江區
310118,3101,2,青浦,q,qing pu,3.10118E+11,青浦區
310120,3101,2,奉贤,f,feng xian,3.1012E+11,奉賢區
310151,3101,2,崇明,c,chong ming,3.10151E+11,崇明區
